Epoch,Batch,real_loss,fake_loss,d_loss,g_adv,g_pixel,g_loss
348.000000,1.000000,0.000177,0.000342,0.000260,1.011181,0.188241,0.189064
349.000000,1.000000,0.000086,0.000248,0.000167,1.004232,0.180757,0.181580
350.000000,1.000000,0.001704,0.000275,0.000989,1.011938,0.185891,0.186717
351.000000,1.000000,0.000077,0.000284,0.000181,0.997889,0.188468,0.189278
352.000000,1.000000,0.000159,0.000309,0.000234,1.006690,0.183797,0.184620
353.000000,1.000000,0.002083,0.001747,0.001915,0.929943,0.189959,0.190699
354.000000,1.000000,0.000112,0.000229,0.000171,1.004200,0.184210,0.185030
355.000000,1.000000,0.000528,0.000690,0.000609,1.028203,0.184443,0.185287
356.000000,1.000000,0.000068,0.000140,0.000104,0.998205,0.183592,0.184407
357.000000,1.000000,0.001016,0.001117,0.001066,1.038123,0.182230,0.183086
358.000000,1.000000,0.005610,0.011875,0.008743,0.847149,0.181623,0.182289
359.000000,1.000000,0.000107,0.000174,0.000140,1.000723,0.182321,0.183140
360.000000,1.000000,0.001149,0.000197,0.000673,0.995836,0.178325,0.179143
361.000000,1.000000,0.000101,0.000182,0.000141,0.993609,0.176001,0.176819
362.000000,1.000000,0.000076,0.000163,0.000119,1.007998,0.187506,0.188327
363.000000,1.000000,0.000839,0.000815,0.000827,1.036177,0.183837,0.184689
364.000000,1.000000,0.000048,0.000168,0.000108,1.001716,0.182473,0.183292
365.000000,1.000000,0.001177,0.000993,0.001085,1.047478,0.179715,0.180583
366.000000,1.000000,0.000310,0.000500,0.000405,1.019059,0.184104,0.184939
367.000000,1.000000,0.000192,0.000255,0.000223,1.016326,0.180564,0.181400
368.000000,1.000000,0.000150,0.000220,0.000185,1.014040,0.183983,0.184813
369.000000,1.000000,0.000868,0.000871,0.000870,0.964534,0.182228,0.183010
370.000000,1.000000,0.000100,0.000272,0.000186,0.989925,0.180508,0.181318
371.000000,1.000000,0.000125,0.000274,0.000200,0.993732,0.186607,0.187414
372.000000,1.000000,0.000723,0.000740,0.000732,1.040121,0.178231,0.179093
373.000000,1.000000,0.000326,0.000375,0.000351,1.023093,0.185725,0.186562
374.000000,1.000000,0.000813,0.001195,0.001004,1.040868,0.181182,0.182041
375.000000,1.000000,0.000349,0.000440,0.000394,1.021876,0.183371,0.184209
376.000000,1.000000,0.000499,0.000480,0.000490,1.028167,0.183819,0.184664
377.000000,1.000000,0.001015,0.000301,0.000658,0.998888,0.175952,0.176775
378.000000,1.000000,0.000962,0.000895,0.000929,0.954036,0.190449,0.191213
379.000000,1.000000,0.000114,0.000311,0.000212,0.992286,0.182997,0.183806
380.000000,1.000000,0.000408,0.000554,0.000481,0.979975,0.177208,0.178011
381.000000,1.000000,0.000350,0.000485,0.000417,0.973571,0.179706,0.180499
382.000000,1.000000,0.000165,0.000241,0.000203,0.986787,0.180418,0.181224
383.000000,1.000000,0.000193,0.000244,0.000218,0.987145,0.179356,0.180164
384.000000,1.000000,0.000540,0.000704,0.000622,0.967134,0.178988,0.179776
385.000000,1.000000,0.000114,0.000280,0.000197,0.997711,0.185786,0.186598
386.000000,1.000000,0.002353,0.002106,0.002229,0.926391,0.181859,0.182603
387.000000,1.000000,0.000344,0.000378,0.000361,1.025317,0.174683,0.175533
388.000000,1.000000,0.000210,0.000295,0.000252,0.984245,0.182023,0.182826
389.000000,1.000000,0.000868,0.000870,0.000869,0.954995,0.181248,0.182022
390.000000,1.000000,0.000110,0.000163,0.000136,0.993347,0.185831,0.186638
391.000000,1.000000,0.000403,0.000424,0.000413,1.027232,0.190364,0.191201
392.000000,1.000000,0.000143,0.000712,0.000427,1.011223,0.171629,0.172469
393.000000,1.000000,0.000475,0.000560,0.000518,0.966935,0.184940,0.185722
394.000000,1.000000,0.000142,0.000213,0.000177,0.982394,0.180819,0.181621
395.000000,1.000000,0.000128,0.000180,0.000154,0.987603,0.177252,0.178062
396.000000,1.000000,0.000161,0.023135,0.011648,0.891584,0.183440,0.184148
397.000000,1.000000,0.000149,0.000231,0.000190,0.997887,0.179196,0.180014
398.000000,1.000000,0.000093,0.000169,0.000131,1.000840,0.175161,0.175987
399.000000,1.000000,0.000708,0.000209,0.000458,0.995453,0.183546,0.184358
400.000000,1.000000,0.000063,0.000170,0.000116,0.998063,0.181244,0.182061
401.000000,1.000000,0.000203,0.000859,0.000531,0.998271,0.188492,0.189302
402.000000,1.000000,0.000042,0.000154,0.000098,0.998961,0.179935,0.180754
403.000000,1.000000,0.000074,0.000143,0.000108,0.996518,0.182036,0.182851
404.000000,1.000000,0.000322,0.000346,0.000334,0.974795,0.178271,0.179067
405.000000,1.000000,0.000235,0.000350,0.000293,0.977664,0.188484,0.189274
406.000000,1.000000,0.000883,0.000307,0.000595,0.978361,0.192501,0.193286
407.000000,1.000000,0.000184,0.000179,0.000182,0.995996,0.180454,0.181269
408.000000,1.000000,0.000120,0.000187,0.000154,1.007457,0.177313,0.178143
409.000000,1.000000,0.000206,0.000371,0.000288,1.009897,0.180514,0.181343
410.000000,1.000000,0.000382,0.000348,0.000365,1.021856,0.177932,0.178776
411.000000,1.000000,0.000234,0.000314,0.000274,1.020064,0.183602,0.184438
412.000000,1.000000,0.000168,0.000245,0.000206,1.016309,0.180277,0.181113
413.000000,1.000000,0.000204,0.000299,0.000251,1.011508,0.177979,0.178812
414.000000,1.000000,0.000797,0.000582,0.000689,1.013186,0.177517,0.178352
415.000000,1.000000,0.000709,0.000497,0.000603,1.033230,0.177511,0.178367
416.000000,1.000000,0.000248,0.000341,0.000295,1.010505,0.177141,0.177974
417.000000,1.000000,0.001667,0.001322,0.001495,1.053285,0.180159,0.181032
418.000000,1.000000,0.000333,0.000628,0.000480,1.017135,0.176428,0.177269
419.000000,1.000000,0.001001,0.001016,0.001009,1.038571,0.182572,0.183428
420.000000,1.000000,0.000105,0.000803,0.000454,0.984055,0.178178,0.178984
421.000000,1.000000,0.000272,0.000451,0.000361,0.980188,0.182381,0.183178
422.000000,1.000000,0.000102,0.000224,0.000163,0.996283,0.178364,0.179182
423.000000,1.000000,0.000950,0.001082,0.001016,1.036027,0.175156,0.176016
424.000000,1.000000,0.000089,0.000134,0.000112,1.002599,0.175314,0.176142
425.000000,1.000000,0.001613,0.001196,0.001405,1.060936,0.165594,0.166489
426.000000,1.000000,0.000138,0.000200,0.000169,0.985164,0.180933,0.181737
427.000000,1.000000,0.001236,0.000655,0.000945,0.965357,0.173629,0.174421
428.000000,1.000000,0.000334,0.000361,0.000348,0.978773,0.183582,0.184377
429.000000,1.000000,0.000107,0.000209,0.000158,0.993327,0.179097,0.179911
430.000000,1.000000,0.000586,0.000558,0.000572,1.035135,0.173047,0.173909
431.000000,1.000000,0.000231,0.000376,0.000304,1.013945,0.181170,0.182003
432.000000,1.000000,0.000154,0.000270,0.000212,1.002686,0.183095,0.183914
433.000000,1.000000,0.000666,0.000679,0.000673,1.041458,0.178342,0.179205
434.000000,1.000000,0.000402,0.000645,0.000524,1.019837,0.177632,0.178475
435.000000,1.000000,0.000189,0.000277,0.000233,1.013537,0.177519,0.178355
436.000000,1.000000,0.000046,0.000138,0.000092,1.000173,0.177299,0.178122
437.000000,1.000000,0.003320,0.016982,0.010151,0.836139,0.181589,0.182243
438.000000,1.000000,0.002265,0.000220,0.001242,1.000375,0.176033,0.176857
439.000000,1.000000,0.000093,0.000162,0.000128,0.997993,0.179897,0.180715
440.000000,1.000000,0.000123,0.000945,0.000534,1.003857,0.179850,0.180674
441.000000,1.000000,0.000052,0.000199,0.000126,0.997953,0.182786,0.183601
442.000000,1.000000,0.000038,0.000205,0.000121,1.002970,0.180557,0.181379
443.000000,1.000000,0.000176,0.000147,0.000162,1.007803,0.173782,0.174617
444.000000,1.000000,0.000192,0.000244,0.000218,1.015457,0.179202,0.180038
445.000000,1.000000,0.000059,0.000225,0.000142,0.992396,0.182034,0.182845
446.000000,1.000000,0.000503,0.000135,0.000319,0.999967,0.169136,0.169966
447.000000,1.000000,0.000196,0.000223,0.000209,1.017422,0.176588,0.177429
448.000000,1.000000,0.000098,0.000153,0.000125,1.008155,0.173833,0.174668
449.000000,1.000000,0.000489,0.000471,0.000480,0.971999,0.181789,0.182580
450.000000,1.000000,0.000238,0.000201,0.000220,0.987222,0.173139,0.173953
451.000000,1.000000,0.000756,0.000659,0.000707,0.966728,0.177056,0.177845
452.000000,1.000000,0.000098,0.000159,0.000129,0.995920,0.175090,0.175911
453.000000,1.000000,0.001375,0.001308,0.001341,0.950950,0.176059,0.176834
454.000000,1.000000,0.000037,0.000166,0.000101,0.996858,0.183893,0.184706
455.000000,1.000000,0.000055,0.000112,0.000084,1.007752,0.182616,0.183441
456.000000,1.000000,0.000778,0.000657,0.000717,1.039711,0.170026,0.170895
457.000000,1.000000,0.000070,0.000158,0.000114,0.990973,0.174548,0.175365
458.000000,1.000000,0.000407,0.000389,0.000398,0.971990,0.180475,0.181267
459.000000,1.000000,0.000191,0.000223,0.000207,0.983587,0.182404,0.183205
460.000000,1.000000,0.000199,0.000318,0.000258,0.996381,0.178964,0.179781
461.000000,1.000000,0.000084,0.000169,0.000126,0.996256,0.181314,0.182129
462.000000,1.000000,0.000165,0.000247,0.000206,0.991936,0.176778,0.177593
463.000000,1.000000,0.001508,0.001151,0.001329,0.945997,0.178047,0.178815
464.000000,1.000000,0.000603,0.046115,0.023359,0.827894,0.173356,0.174010
465.000000,1.000000,0.000345,0.000323,0.000334,1.000915,0.174725,0.175552
466.000000,1.000000,0.001095,0.000226,0.000660,0.993102,0.181653,0.182464
467.000000,1.000000,0.000081,0.000280,0.000181,0.997453,0.174690,0.175513
468.000000,1.000000,0.000061,0.000135,0.000098,0.999396,0.175741,0.176565
469.000000,1.000000,0.000439,0.000234,0.000336,0.994692,0.177077,0.177894
470.000000,1.000000,0.000277,0.000136,0.000207,0.998697,0.174457,0.175282
471.000000,1.000000,0.000130,0.000138,0.000134,1.006831,0.181100,0.181926
472.000000,1.000000,0.000049,0.000123,0.000086,1.000198,0.182822,0.183639
473.000000,1.000000,0.000064,0.000130,0.000097,0.991719,0.176810,0.177625
474.000000,1.000000,0.000312,0.000277,0.000294,0.976695,0.179222,0.180019
475.000000,1.000000,0.000556,0.000562,0.000559,1.037055,0.170785,0.171651
476.000000,1.000000,0.000093,0.000108,0.000101,1.002416,0.168470,0.169304
477.000000,1.000000,0.001211,0.001078,0.001145,1.055720,0.172749,0.173632
478.000000,1.000000,0.000048,0.000115,0.000082,1.001970,0.179844,0.180666
479.000000,1.000000,0.001208,0.000971,0.001090,1.052120,0.177867,0.178741
480.000000,1.000000,0.000056,0.000142,0.000099,0.991387,0.181721,0.182531
481.000000,1.000000,0.001769,0.001380,0.001575,0.936658,0.175432,0.176193
482.000000,1.000000,0.000044,0.000127,0.000085,0.995446,0.163838,0.164670
483.000000,1.000000,0.000685,0.000575,0.000630,0.960054,0.186020,0.186794
484.000000,1.000000,0.000236,0.000362,0.000299,1.002021,0.174807,0.175635
485.000000,1.000000,0.000933,0.000759,0.000846,0.954533,0.169136,0.169922
486.000000,1.000000,0.000077,0.000124,0.000101,0.993194,0.178484,0.179299
487.000000,1.000000,0.001586,0.001396,0.001491,1.054398,0.175707,0.176585
488.000000,1.000000,0.000256,0.000323,0.000290,1.010067,0.177985,0.178817
489.000000,1.000000,0.000759,0.000361,0.000560,1.028959,0.177262,0.178114
490.000000,1.000000,0.000173,0.000134,0.000154,1.002897,0.184825,0.185643
491.000000,1.000000,0.000217,0.000364,0.000291,0.996637,0.176226,0.177047
492.000000,1.000000,0.000968,0.000777,0.000872,1.048314,0.178452,0.179321
493.000000,1.000000,0.000351,0.000401,0.000376,1.022427,0.178814,0.179657
494.000000,1.000000,0.001061,0.000789,0.000925,0.958634,0.173549,0.174335
495.000000,1.000000,0.001510,0.000199,0.000855,0.994309,0.175583,0.176402
496.000000,1.000000,0.000634,0.000526,0.000580,1.038277,0.176987,0.177849
497.000000,1.000000,0.000121,0.000142,0.000131,1.012580,0.169728,0.170571
498.000000,1.000000,0.000584,0.000546,0.000565,1.033746,0.170625,0.171488
499.000000,1.000000,0.000368,0.000318,0.000343,1.025352,0.179671,0.180517
500.000000,1.000000,0.000675,0.000415,0.000545,1.022379,0.176753,0.177598
501.000000,1.000000,0.000675,0.000546,0.000610,1.036943,0.177170,0.178030
502.000000,1.000000,0.000364,0.000381,0.000373,1.026732,0.180990,0.181835
503.000000,1.000000,0.000490,0.000409,0.000450,1.031517,0.175268,0.176124
504.000000,1.000000,0.001080,0.000328,0.000704,1.027910,0.174162,0.175015
505.000000,1.000000,0.000052,0.000134,0.000093,0.995262,0.176722,0.177541
506.000000,1.000000,0.000591,0.000552,0.000572,1.037116,0.172658,0.173523
507.000000,1.000000,0.000061,0.000476,0.000269,0.997193,0.168594,0.169422
508.000000,1.000000,0.000203,0.000252,0.000227,1.011466,0.170142,0.170983
509.000000,1.000000,0.000348,0.000488,0.000418,1.013846,0.178313,0.179149
510.000000,1.000000,0.000704,0.000725,0.000715,0.965788,0.178407,0.179194
511.000000,1.000000,0.000100,0.000160,0.000130,0.986371,0.174045,0.174857
512.000000,1.000000,0.000681,0.001037,0.000859,0.954764,0.175854,0.176633
513.000000,1.000000,0.000069,0.000133,0.000101,1.003446,0.178713,0.179537
514.000000,1.000000,0.000484,0.000611,0.000548,1.033038,0.177980,0.178835
515.000000,1.000000,0.000081,0.000117,0.000099,1.005226,0.176748,0.177577
516.000000,1.000000,0.000672,0.000647,0.000660,1.036628,0.171981,0.172846
517.000000,1.000000,0.000075,0.000142,0.000108,1.006046,0.184850,0.185671
518.000000,1.000000,0.000661,0.000631,0.000646,0.965132,0.169144,0.169940
519.000000,1.000000,0.000084,0.000129,0.000106,0.994870,0.169209,0.170035
520.000000,1.000000,0.000282,0.000350,0.000316,1.026881,0.174973,0.175825
521.000000,1.000000,0.000041,0.000084,0.000062,0.998089,0.172974,0.173799
522.000000,1.000000,0.000718,0.000679,0.000699,1.041394,0.165613,0.166488
523.000000,1.000000,0.000363,0.000342,0.000353,0.974436,0.173808,0.174609
524.000000,1.000000,0.000634,0.002325,0.001480,0.927654,0.172417,0.173173
525.000000,1.000000,0.000098,0.000111,0.000105,1.004933,0.172891,0.173723
526.000000,1.000000,0.000136,0.000177,0.000157,1.010976,0.171280,0.172119
527.000000,1.000000,0.000397,0.000397,0.000397,1.031568,0.176135,0.176991
528.000000,1.000000,0.000506,0.000470,0.000488,1.026140,0.175209,0.176060
529.000000,1.000000,0.000243,0.000272,0.000257,0.976685,0.170536,0.171342
530.000000,1.000000,0.000237,0.000404,0.000320,1.013298,0.170580,0.171423
531.000000,1.000000,0.000166,0.000275,0.000221,1.014388,0.171731,0.172574
532.000000,1.000000,0.000302,0.000380,0.000341,1.006368,0.172363,0.173197
533.000000,1.000000,0.001145,0.000911,0.001028,1.050119,0.175771,0.176645
534.000000,1.000000,0.000494,0.000738,0.000616,0.977352,0.169731,0.170538
535.000000,1.000000,0.000682,0.000677,0.000679,1.038411,0.172618,0.173483
536.000000,1.000000,0.000184,0.000172,0.000178,1.001681,0.172740,0.173568
537.000000,1.000000,0.000276,0.000304,0.000290,1.023277,0.180653,0.181495
538.000000,1.000000,0.001589,0.001540,0.001565,1.067814,0.179624,0.180513
539.000000,1.000000,0.000071,0.000103,0.000087,0.999174,0.168647,0.169477
540.000000,1.000000,0.000529,0.000468,0.000499,0.981816,0.172747,0.173556
541.000000,1.000000,0.000475,0.000434,0.000454,0.967140,0.179685,0.180472
542.000000,1.000000,0.000287,0.000387,0.000337,0.996171,0.178980,0.179797
543.000000,1.000000,0.000410,0.000397,0.000403,1.025558,0.167905,0.168763
544.000000,1.000000,0.000083,0.000096,0.000090,1.005222,0.168514,0.169351
545.000000,1.000000,0.000493,0.000659,0.000576,1.015589,0.168554,0.169401
546.000000,1.000000,0.000043,0.000106,0.000075,0.996698,0.175429,0.176250
547.000000,1.000000,0.000169,0.000251,0.000210,0.988955,0.171628,0.172445
548.000000,1.000000,0.000331,0.000365,0.000348,0.978115,0.173381,0.174186
549.000000,1.000000,0.000304,0.000256,0.000280,0.978807,0.177773,0.178574
550.000000,1.000000,0.000088,0.000163,0.000125,0.988953,0.174523,0.175338
551.000000,1.000000,0.000513,0.000618,0.000565,1.028202,0.177160,0.178011
552.000000,1.000000,0.000541,0.000542,0.000542,1.034349,0.176986,0.177843
553.000000,1.000000,0.000312,0.000307,0.000310,1.020770,0.165444,0.166300
554.000000,1.000000,0.000121,0.002783,0.001452,1.009006,0.175426,0.176259
555.000000,1.000000,0.000757,0.000730,0.000744,0.962368,0.171250,0.172041
556.000000,1.000000,0.000050,0.000119,0.000084,0.994680,0.182760,0.183572
557.000000,1.000000,0.000672,0.000762,0.000717,0.973234,0.173301,0.174101
558.000000,1.000000,0.000078,0.000173,0.000125,1.004210,0.172904,0.173735
559.000000,1.000000,0.000469,0.000446,0.000458,0.968421,0.166267,0.167069
560.000000,1.000000,0.000523,0.000398,0.000460,0.975107,0.178926,0.179722
561.000000,1.000000,0.000514,0.000483,0.000498,0.969017,0.177970,0.178761
562.000000,1.000000,0.000378,0.000336,0.000357,0.971984,0.169260,0.170063
563.000000,1.000000,0.000278,0.000279,0.000278,0.978706,0.169196,0.170006
564.000000,1.000000,0.000541,0.000518,0.000529,0.963377,0.173008,0.173798
565.000000,1.000000,0.001258,0.000518,0.000888,1.011279,0.169725,0.170566
566.000000,1.000000,0.002360,0.001869,0.002114,1.074736,0.179124,0.180020
567.000000,1.000000,0.000189,0.000201,0.000195,1.001967,0.169036,0.169869
568.000000,1.000000,0.001337,0.001390,0.001363,0.938526,0.173416,0.174181
569.000000,1.000000,0.000078,0.000101,0.000089,1.004395,0.171008,0.171841
570.000000,1.000000,0.002663,0.000306,0.001485,0.976499,0.175834,0.176635
571.000000,1.000000,0.000041,0.000946,0.000494,0.993387,0.172778,0.173599
572.000000,1.000000,0.000153,0.000205,0.000179,1.008627,0.167790,0.168631
573.000000,1.000000,0.000194,0.000296,0.000245,0.992016,0.174940,0.175757
574.000000,1.000000,0.000120,0.000140,0.000130,0.988248,0.162902,0.163727
575.000000,1.000000,0.000217,0.000287,0.000252,1.012645,0.168049,0.168893
576.000000,1.000000,0.001155,0.000906,0.001031,1.051447,0.171430,0.172310
577.000000,1.000000,0.000101,0.000152,0.000126,0.999684,0.174365,0.175190
578.000000,1.000000,0.000543,0.000555,0.000549,0.998644,0.173811,0.174635
579.000000,1.000000,0.000097,0.000159,0.000128,0.991325,0.176752,0.177566
580.000000,1.000000,0.000287,0.000339,0.000313,0.978286,0.170344,0.171152
581.000000,1.000000,0.000604,0.000569,0.000587,0.969759,0.169449,0.170250
582.000000,1.000000,0.000052,0.000143,0.000097,0.994154,0.176773,0.177591
583.000000,1.000000,0.001249,0.002173,0.001711,0.945941,0.166172,0.166952
584.000000,1.000000,0.000031,0.000514,0.000273,0.998053,0.165581,0.166414
585.000000,1.000000,0.000065,0.000105,0.000085,1.008761,0.169289,0.170128
586.000000,1.000000,0.000071,0.000168,0.000119,1.009749,0.175833,0.176667
587.000000,1.000000,0.000194,0.000207,0.000201,0.987174,0.166236,0.167057
588.000000,1.000000,0.000126,0.000166,0.000146,0.988228,0.173837,0.174651
589.000000,1.000000,0.000978,0.000941,0.000960,0.948788,0.179640,0.180409
590.000000,1.000000,0.000049,0.000098,0.000073,0.991752,0.174175,0.174993
591.000000,1.000000,0.000781,0.000658,0.000720,0.957102,0.169417,0.170205
592.000000,1.000000,0.000445,0.000490,0.000468,0.965237,0.166460,0.167258
593.000000,1.000000,0.000057,0.000252,0.000154,0.989554,0.173414,0.174231
594.000000,1.000000,0.000400,0.000400,0.000400,0.968131,0.175169,0.175962
595.000000,1.000000,0.000274,0.000265,0.000270,0.981812,0.166642,0.167457
596.000000,1.000000,0.000562,0.000538,0.000550,0.962108,0.172878,0.173667
597.000000,1.000000,0.016361,0.003849,0.010105,1.102380,0.171259,0.172190
598.000000,1.000000,0.000080,0.000253,0.000167,0.997308,0.165534,0.166366
599.000000,1.000000,0.000132,0.000355,0.000244,0.995401,0.169547,0.170373
600.000000,1.000000,0.000055,0.000088,0.000071,0.998858,0.168436,0.169266
601.000000,1.000000,0.000031,0.000130,0.000081,0.997963,0.176155,0.176976
602.000000,1.000000,0.000031,0.000083,0.000057,1.000577,0.170507,0.171338
603.000000,1.000000,0.000059,0.000099,0.000079,0.993844,0.171547,0.172369
604.000000,1.000000,0.000650,0.000632,0.000641,0.959802,0.165763,0.166557
605.000000,1.000000,0.000043,0.000153,0.000098,0.994173,0.169319,0.170144
606.000000,1.000000,0.000068,0.000215,0.000141,1.010528,0.168038,0.168880
607.000000,1.000000,0.000048,0.000094,0.000071,1.002773,0.172385,0.173215
608.000000,1.000000,0.000328,0.000294,0.000311,1.025364,0.173340,0.174192
609.000000,1.000000,0.000037,0.000110,0.000074,0.999329,0.170946,0.171774
